PID/THRD         RELATIVE  ELAPSD    CPU SYSCALL(args) 		 = return
files were found:
/Users/sergeyantonov/Desktop/Epam/EpamPython2019/11-programming-and-debugging/hw/hw2/file1.txt

20699/0xb016c:     44744      19     13 fcntl(0x3, 0x62, 0x7FFEE821D420)		 = 0 0
20699/0xb016c:     44761      12     10 fcntl(0x3, 0x65, 0x7FFEE821D5E8)		 = 0 0
20699/0xb016c:     44805     608     42 mmap(0x107F45000, 0x2000, 0x5, 0x12, 0x3, 0x0)		 = 0x107F45000 0
20699/0xb016c:     44824      18     11 mmap(0x107F47000, 0x1000, 0x3, 0x12, 0x3, 0x2000)		 = 0x107F47000 0
20699/0xb016c:     44827       6      3 mmap(0x107F48000, 0x2000, 0x3, 0x12, 0x3, 0x3000)		 = 0x107F48000 0
20699/0xb016c:     44830       5      2 mmap(0x107F4A000, 0x714, 0x1, 0x12, 0x3, 0x5000)		 = 0x107F4A000 0
20699/0xb016c:     44854      10      7 close(0x3)		 = 0 0
20699/0xb016c:     44942      10      5 mprotect(0x107F47000, 0x1000, 0x1)		 = 0 0
20699/0xb016c:     45303      42     37 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE82276A0, 0x0)		 = 0 0
20699/0xb016c:     45343      17     14 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/reprlib.py\0", 0x7FFEE8227280, 0x0)		 = 0 0
20699/0xb016c:     45419      17     13 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/reprlib.py\0", 0x7FFEE8227A60, 0x0)		 = 0 0
20699/0xb016c:     45478      52     49 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/__pycache__/reprlib.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     45481       4      1 fstat64(0x3, 0x7FFEE8227C88, 0x0)		 = 0 0
20699/0xb016c:     45488       4      1 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     45489       3      0 fstat64(0x3, 0x7FFEE8227C70, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     45585      12      9 close(0x3)		 = 0 0
20699/0xb016c:     46654       8      1 madvise(0x107CE3000, 0xA000, 0x9)		 = 0 0
20699/0xb016c:     47401      11      4 mmap(0x0, 0x40000, 0x3, 0x1002, 0xFFFFFFFFFFFFFFFF, 0x0)		 = 0x107F4B000 0
20699/0xb016c:     47480      39     36 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE8229760, 0x0)		 = 0 0
20699/0xb016c:     47513      15     12 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/copyreg.py\0", 0x7FFEE8229340, 0x0)		 = 0 0
20699/0xb016c:     47571      13     10 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/copyreg.py\0", 0x7FFEE8229B20, 0x0)		 = 0 0
20699/0xb016c:     47626      49     46 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/__pycache__/copyreg.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     47629       4      1 fstat64(0x3, 0x7FFEE8229D48, 0x0)		 = 0 0
20699/0xb016c:     47634       4      1 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     47635       3      0 fstat64(0x3, 0x7FFEE8229D30, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     47781      11      8 close(0x3)		 = 0 0
20699/0xb016c:     48010      24     18 lstat64("/usr\0", 0x7FFEE822B580, 0x0)		 = 0 0
20699/0xb016c:     48045      23     20 lstat64("/usr/local\0", 0x7FFEE822B580, 0x0)		 = 0 0
20699/0xb016c:     48064      13     10 lstat64("/usr/local/bin\0", 0x7FFEE822B580, 0x0)		 = 0 0
20699/0xb016c:     48082      12      9 lstat64("/usr/local/bin/python3\0", 0x7FFEE822B580, 0x0)		 = 0 0
20699/0xb016c:     48096      12      8 readlink("/usr/local/bin/python3\0", 0x7FFEE822B490, 0x400)		 = 34 0
20699/0xb016c:     48120      12      9 lstat64("/usr/local/Cellar\0", 0x7FFEE822B370, 0x0)		 = 0 0
20699/0xb016c:     48135      11      8 lstat64("/usr/local/Cellar/python\0", 0x7FFEE822B370, 0x0)		 = 0 0
20699/0xb016c:     48149      11      7 lstat64("/usr/local/Cellar/python/3.7.5\0", 0x7FFEE822B370, 0x0)		 = 0 0
20699/0xb016c:     48164      11      8 lstat64("/usr/local/Cellar/python/3.7.5/bin\0", 0x7FFEE822B370, 0x0)		 = 0 0
20699/0xb016c:     48179      11      8 lstat64("/usr/local/Cellar/python/3.7.5/bin/python3\0", 0x7FFEE822B370, 0x0)		 = 0 0
20699/0xb016c:     48191      10      7 readlink("/usr/local/Cellar/python/3.7.5/bin/python3\0", 0x7FFEE822B280, 0x400)		 = 55 0
20699/0xb016c:     48210      11      8 lstat64("/usr/local/Cellar/python/3.7.5/Frameworks\0", 0x7FFEE822B160, 0x0)		 = 0 0
20699/0xb016c:     48226      11      9 lstat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework\0", 0x7FFEE822B160, 0x0)		 = 0 0
20699/0xb016c:     48241      11      8 lstat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions\0", 0x7FFEE822B160, 0x0)		 = 0 0
20699/0xb016c:     48264      19     16 lstat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7\0", 0x7FFEE822B160, 0x0)		 = 0 0
20699/0xb016c:     48280      12      9 lstat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/bin\0", 0x7FFEE822B160, 0x0)		 = 0 0
20699/0xb016c:     48305      17     14 lstat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/bin/python3\0", 0x7FFEE822B160, 0x0)		 = 0 0
20699/0xb016c:     48324      16     12 readlink("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/bin/python3\0", 0x7FFEE822B070, 0x400)		 = 9 0
20699/0xb016c:     48364      32     29 lstat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/bin/python3.7\0", 0x7FFEE822AF50, 0x0)		 = 0 0
20699/0xb016c:     48929      29     24 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE822B820, 0x0)		 = 0 0
20699/0xb016c:     48962      13      9 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload\0", 0x7FFEE822B820, 0x0)		 = 0 0
20699/0xb016c:     48990      14     11 stat64("/Users/sergeyantonov/Library/Python/3.7/lib/python/site-packages\0", 0x7FFEE822B820, 0x0)		 = 0 0
20699/0xb016c:     49017      13     10 stat64("/usr/local/lib/python3.7/site-packages\0", 0x7FFEE822B5A0, 0x0)		 = 0 0
20699/0xb016c:     49030      10      7 stat64("/usr/local/lib/python3.7/site-packages\0", 0x7FFEE822AFE0, 0x0)		 = 0 0
20699/0xb016c:     49054      11      8 stat64("/usr/local/lib/python3.7/site-packages\0", 0x7FFEE822B820, 0x0)		 = 0 0
20699/0xb016c:     49092      37     33 open_nocancel("/usr/local/lib/python3.7/site-packages\0", 0x1100004, 0x0)		 = 3 0
20699/0xb016c:     49098       7      4 fstatfs64(0x3, 0x7FFEE822AFD8, 0x0)		 = 0 0
20699/0xb016c:     49125      25     21 getdirentries64(0x3, 0x7FE19F849800, 0x2000)		 = 512 0
20699/0xb016c:     49133       7      2 close_nocancel(0x3)		 = 0 0
20699/0xb016c:     49204       9      6 stat64("get_files.py\0", 0x7FFEE822DED0, 0x0)		 = 0 0
20699/0xb016c:     49246      42     39 open_nocancel("get_files.py\0", 0x0, 0x1B6)		 = 3 0
20699/0xb016c:     49265       4      0 ioctl(0x3, 0x20006601, 0x0)		 = 0 0
20699/0xb016c:     49272       4      1 fstat64(0x3, 0x7FFEE822DC38, 0x0)		 = 0 0
20699/0xb016c:     49274       3      0 fstat64(0x3, 0x7FFEE822DD40, 0x0)		 = 0 0
20699/0xb016c:     49276       3      1 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     49277       2      0 lseek(0x3, 0x0, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2187 (ID 951: syscall::read_nocancel:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     49452       6      1 lseek(0x3, 0xFFFFFFFFFFFFFFEA, 0x1)		 = 1204 0
dtrace: error on enabled probe ID 2187 (ID 951: syscall::read_nocancel:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     49488      12      8 close_nocancel(0x3)		 = 0 0
20699/0xb016c:     49516      15     12 stat64("get_files.py\0", 0x7FFEE822D8C0, 0x0)		 = 0 0
20699/0xb016c:     49538       5      1 readlink("get_files.py\0", 0x7FFEE822A100, 0x400)		 = -1 22
20699/0xb016c:     49555      11      8 stat64("/\0", 0x7FFEE8228340, 0x0)		 = 0 0
20699/0xb016c:     49586      33     29 open_nocancel(".\0", 0x0, 0x1)		 = 3 0
20699/0xb016c:     49588       4      1 fstat64(0x3, 0x7FFEE8228140, 0x0)		 = 0 0
20699/0xb016c:     49592       6      2 fcntl_nocancel(0x3, 0x32, 0x7FFEE822A100)		 = 0 0
20699/0xb016c:     49594       5      2 close_nocancel(0x3)		 = 0 0
20699/0xb016c:     49611      18     16 stat64("/Users/sergeyantonov/Desktop/Epam/EpamPython2019/11-programming-and-debugging/hw/hw2\0", 0x7FFEE82280B0, 0x0)		 = 0 0
20699/0xb016c:     49617       7      4 stat64("/Users/sergeyantonov/Desktop/Epam/EpamPython2019/11-programming-and-debugging/hw/hw2\0", 0x7FFEE8228340, 0x0)		 = 0 0
20699/0xb016c:     49627      12      9 getattrlist("/Users/sergeyantonov/Desktop/Epam/EpamPython2019/11-programming-and-debugging/hw/hw2/get_files.py\0", 0x7FFF6FF37944, 0x7FFEE8229C90)		 = 0 0
20699/0xb016c:     49663      23     19 open_nocancel("get_files.py\0", 0x0, 0x1B6)		 = 3 0
20699/0xb016c:     49666       3      0 fcntl(0x3, 0x1, 0x0)		 = 0 0
20699/0xb016c:     49666       2      0 fcntl(0x3, 0x2, 0x1)		 = 0 0
20699/0xb016c:     49668       4      1 fstat64(0x3, 0x7FFEE822E5D0, 0x0)		 = 0 0
20699/0xb016c:     49672       4      1 ioctl(0x3, 0x4004667A, 0x7FFEE822E4D4)		 = -1 25
20699/0xb016c:     49674       2      0 ioctl(0x3, 0x40487413, 0x7FFEE822E4D8)		 = -1 25
20699/0xb016c:     49683       3      0 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     49685       3      0 fstat64(0x3, 0x7FFEE822E348, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2187 (ID 951: syscall::read_nocancel:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     49696       2      0 lseek(0x3, 0xFFFFFFFFFFFFFB38, 0x1)		 = 2 0
20699/0xb016c:     49697       2      0 lseek(0x3, 0x0, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2187 (ID 951: syscall::read_nocancel:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2187 (ID 951: syscall::read_nocancel:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     49914       3      1 madvise(0x107CE3000, 0xA000, 0x9)		 = 0 0
20699/0xb016c:     50009      10      5 close_nocancel(0x3)		 = 0 0
20699/0xb016c:     50184      24     20 stat64("/Users/sergeyantonov/Desktop/Epam/EpamPython2019/11-programming-and-debugging/hw/hw2\0", 0x7FFEE822C9C0, 0x0)		 = 0 0
20699/0xb016c:     50197       8      5 stat64("/Users/sergeyantonov/Desktop/Epam/EpamPython2019/11-programming-and-debugging/hw/hw2\0", 0x7FFEE822C400, 0x0)		 = 0 0
20699/0xb016c:     50224       8      5 stat64("/Users/sergeyantonov/Desktop/Epam/EpamPython2019/11-programming-and-debugging/hw/hw2\0", 0x7FFEE822CC40, 0x0)		 = 0 0
20699/0xb016c:     50255      30     26 open_nocancel("/Users/sergeyantonov/Desktop/Epam/EpamPython2019/11-programming-and-debugging/hw/hw2\0", 0x1100004, 0x0)		 = 3 0
20699/0xb016c:     50260       7      3 fstatfs64(0x3, 0x7FFEE822C3F8, 0x0)		 = 0 0
20699/0xb016c:     50421     688    158 getdirentries64(0x3, 0x7FE19F849800, 0x2000)		 = 376 0
20699/0xb016c:     50433       9      4 close_nocancel(0x3)		 = 0 0
20699/0xb016c:     50493      26     22 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE822CC40, 0x0)		 = 0 0
20699/0xb016c:     50519      14     11 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/hashlib.py\0", 0x7FFEE822C820, 0x0)		 = 0 0
20699/0xb016c:     50584      14     11 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/hashlib.py\0", 0x7FFEE822D000, 0x0)		 = 0 0
20699/0xb016c:     50633      42     40 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/__pycache__/hashlib.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     50636       5      1 fstat64(0x3, 0x7FFEE822D228, 0x0)		 = 0 0
20699/0xb016c:     50641       3      0 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     50642       3      0 fstat64(0x3, 0x7FFEE822D210, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     50705      10      7 close(0x3)		 = 0 0
20699/0xb016c:     50874      32     27 stat64("/Users/sergeyantonov/Desktop/Epam/EpamPython2019/11-programming-and-debugging/hw/hw2\0", 0x7FFEE822BBE0, 0x0)		 = 0 0
20699/0xb016c:     50925      23     20 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE822BBE0, 0x0)		 = 0 0
20699/0xb016c:     50953      13     10 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload\0", 0x7FFEE822BBE0, 0x0)		 = 0 0
20699/0xb016c:     50974      14     11 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_hashlib.cpython-37m-darwin.so\0", 0x7FFEE822B7C0, 0x0)	 = 0 0
20699/0xb016c:     51024      15     12 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_hashlib.cpython-37m-darwin.so\0", 0x7FFEE822ADF0, 0x0)	 = 0 0
20699/0xb016c:     51036      10      8 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_hashlib.cpython-37m-darwin.so\0", 0x7FFEE822B238, 0x0)	 = 0 0
20699/0xb016c:     51082      47     45 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_hashlib.cpython-37m-darwin.so\0", 0x0, 0x0)		 = 3 0
dtrace: error on enabled probe ID 2201 (ID 465: syscall::pread:return): invalid kernel access in action #13 at DIF offset 20
20699/0xb016c:     51232      15     10 fcntl(0x3, 0x62, 0x7FFEE82229C0)		 = 0 0
20699/0xb016c:     51248      11      8 fcntl(0x3, 0x65, 0x7FFEE8222B88)		 = 0 0
20699/0xb016c:     51293     559     43 mmap(0x107F8B000, 0x4000, 0x5, 0x12, 0x3, 0x0)		 = 0x107F8B000 0
20699/0xb016c:     51311      17     11 mmap(0x107F8F000, 0x1000, 0x3, 0x12, 0x3, 0x4000)		 = 0x107F8F000 0
20699/0xb016c:     51314       6      2 mmap(0x107F90000, 0x1000, 0x3, 0x12, 0x3, 0x5000)		 = 0x107F90000 0
20699/0xb016c:     51317       5      2 mmap(0x107F91000, 0x184C, 0x1, 0x12, 0x3, 0x6000)		 = 0x107F91000 0
20699/0xb016c:     51339      10      7 close(0x3)		 = 0 0
20699/0xb016c:     51383      40     37 stat64("/usr/local/opt/openssl@1.1/lib/libssl.1.1.dylib\0", 0x7FFEE822AB40, 0x0)		 = 0 0
20699/0xb016c:     51398      14     11 stat64("/usr/local/opt/openssl@1.1/lib/libssl.1.1.dylib\0", 0x7FFEE822AF88, 0x0)		 = 0 0
20699/0xb016c:     51443      46     42 open("/usr/local/opt/openssl@1.1/lib/libssl.1.1.dylib\0", 0x0, 0x0)		 = 3 0
dtrace: error on enabled probe ID 2201 (ID 465: syscall::pread:return): invalid kernel access in action #13 at DIF offset 20
20699/0xb016c:     51674      16     10 fcntl(0x3, 0x62, 0x7FFEE8222710)		 = 0 0
20699/0xb016c:     51689      12      8 fcntl(0x3, 0x65, 0x7FFEE82228D8)		 = 0 0
20699/0xb016c:     51734     102     43 mmap(0x107F93000, 0x50000, 0x5, 0x12, 0x3, 0x0)		 = 0x107F93000 0
20699/0xb016c:     51782    1009     42 mmap(0x107FE3000, 0x8000, 0x3, 0x12, 0x3, 0x50000)		 = 0x107FE3000 0
20699/0xb016c:     51800      19     13 mmap(0x107FEB000, 0x5000, 0x3, 0x12, 0x3, 0x58000)		 = 0x107FEB000 0
20699/0xb016c:     51805       7      4 mmap(0x107FF0000, 0x1AA3C, 0x1, 0x12, 0x3, 0x5D000)		 = 0x107FF0000 0
20699/0xb016c:     51828       9      6 close(0x3)		 = 0 0
20699/0xb016c:     51869      38     35 stat64("/usr/local/opt/openssl@1.1/lib/libcrypto.1.1.dylib\0", 0x7FFEE822AB40, 0x0)		 = 0 0
20699/0xb016c:     51885      14     11 stat64("/usr/local/opt/openssl@1.1/lib/libcrypto.1.1.dylib\0", 0x7FFEE822AF88, 0x0)		 = 0 0
20699/0xb016c:     51928      44     41 open("/usr/local/opt/openssl@1.1/lib/libcrypto.1.1.dylib\0", 0x0, 0x0)		 = 3 0
dtrace: error on enabled probe ID 2201 (ID 465: syscall::pread:return): invalid kernel access in action #13 at DIF offset 20
20699/0xb016c:     52003      13      9 fcntl(0x3, 0x62, 0x7FFEE8222710)		 = 0 0
20699/0xb016c:     52019      11      8 fcntl(0x3, 0x65, 0x7FFEE82228D8)		 = 0 0
20699/0xb016c:     52047      31     26 mmap(0x10800B000, 0x19A000, 0x5, 0x12, 0x3, 0x0)		 = 0x10800B000 0
20699/0xb016c:     52099    1273     50 mmap(0x1081A5000, 0x29000, 0x3, 0x12, 0x3, 0x19A000)		 = 0x1081A5000 0
20699/0xb016c:     52117      20     15 mmap(0x1081CE000, 0x2000, 0x3, 0x12, 0x3, 0x1C3000)		 = 0x1081CE000 0
20699/0xb016c:     52129      13     10 mmap(0x1081D3000, 0x62240, 0x1, 0x12, 0x3, 0x1C5000)		 = 0x1081D3000 0
20699/0xb016c:     52151       8      5 close(0x3)		 = 0 0
20699/0xb016c:     52183      29     26 stat64("/usr/local/Cellar/openssl@1.1/1.1.1d/lib/libcrypto.1.1.dylib\0", 0x7FFEE822AA60, 0x0)		 = 0 0
20699/0xb016c:     52195      10      8 stat64("/usr/local/Cellar/openssl@1.1/1.1.1d/lib/libcrypto.1.1.dylib\0", 0x7FFEE822AEA8, 0x0)		 = 0 0
20699/0xb016c:     53286       7      2 mprotect(0x1081A5000, 0x29000, 0x1)		 = 0 0
20699/0xb016c:     53289       4      1 mprotect(0x107FE3000, 0x8000, 0x1)		 = 0 0
20699/0xb016c:     53290       3      0 mprotect(0x107F8F000, 0x1000, 0x1)		 = 0 0
20699/0xb016c:     53714      19     15 stat64("/Users/sergeyantonov/Desktop/Epam/EpamPython2019/11-programming-and-debugging/hw/hw2\0", 0x7FFEE822B7C0, 0x0)		 = 0 0
20699/0xb016c:     53753      16     13 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE822B7C0, 0x0)		 = 0 0
20699/0xb016c:     53779      12      9 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload\0", 0x7FFEE822B7C0, 0x0)		 = 0 0
20699/0xb016c:     53797      13     10 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_blake2.cpython-37m-darwin.so\0", 0x7FFEE822B3A0, 0x0)	 = 0 0
20699/0xb016c:     53835      13     10 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_blake2.cpython-37m-darwin.so\0", 0x7FFEE822A9D0, 0x0)	 = 0 0
20699/0xb016c:     53845      10      7 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_blake2.cpython-37m-darwin.so\0", 0x7FFEE822AE18, 0x0)	 = 0 0
20699/0xb016c:     53888      44     41 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_blake2.cpython-37m-darwin.so\0", 0x0, 0x0)		 = 3 0
dtrace: error on enabled probe ID 2201 (ID 465: syscall::pread:return): invalid kernel access in action #13 at DIF offset 20
20699/0xb016c:     53942      11      7 fcntl(0x3, 0x62, 0x7FFEE82225A0)		 = 0 0
20699/0xb016c:     53954       8      6 fcntl(0x3, 0x65, 0x7FFEE8222768)		 = 0 0
20699/0xb016c:     53983      31     27 mmap(0x108236000, 0x6000, 0x5, 0x12, 0x3, 0x0)		 = 0x108236000 0
20699/0xb016c:     53999     529     15 mmap(0x10823C000, 0x1000, 0x3, 0x12, 0x3, 0x6000)		 = 0x10823C000 0
20699/0xb016c:     54016      18     11 mmap(0x10823D000, 0x1000, 0x3, 0x12, 0x3, 0x7000)		 = 0x10823D000 0
20699/0xb016c:     54020       6      2 mmap(0x10823E000, 0x14D0, 0x1, 0x12, 0x3, 0x8000)		 = 0x10823E000 0
20699/0xb016c:     54042      10      7 close(0x3)		 = 0 0
20699/0xb016c:     54141       6      2 mprotect(0x10823C000, 0x1000, 0x1)		 = 0 0
20699/0xb016c:     54344      34     29 stat64("/Users/sergeyantonov/Desktop/Epam/EpamPython2019/11-programming-and-debugging/hw/hw2\0", 0x7FFEE822B7C0, 0x0)		 = 0 0
20699/0xb016c:     54396      23     20 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE822B7C0, 0x0)		 = 0 0
20699/0xb016c:     54425      14     11 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload\0", 0x7FFEE822B7C0, 0x0)		 = 0 0
20699/0xb016c:     54445      14     11 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_sha3.cpython-37m-darwin.so\0", 0x7FFEE822B3A0, 0x0)		 = 0 0
20699/0xb016c:     54495      15     12 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_sha3.cpython-37m-darwin.so\0", 0x7FFEE822A9D0, 0x0)		 = 0 0
20699/0xb016c:     54507      10      8 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_sha3.cpython-37m-darwin.so\0", 0x7FFEE822AE18, 0x0)		 = 0 0
20699/0xb016c:     54555      49     46 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_sha3.cpython-37m-darwin.so\0", 0x0, 0x0)		 = 3 0
dtrace: error on enabled probe ID 2201 (ID 465: syscall::pread:return): invalid kernel access in action #13 at DIF offset 20
20699/0xb016c:     54637      15     10 fcntl(0x3, 0x62, 0x7FFEE82225A0)		 = 0 0
20699/0xb016c:     54653      11      8 fcntl(0x3, 0x65, 0x7FFEE8222768)		 = 0 0
20699/0xb016c:     54720     607     59 mmap(0x108240000, 0x11000, 0x5, 0x12, 0x3, 0x0)		 = 0x108240000 0
20699/0xb016c:     54739      19     12 mmap(0x108251000, 0x1000, 0x3, 0x12, 0x3, 0x11000)		 = 0x108251000 0
20699/0xb016c:     54743       6      3 mmap(0x108252000, 0x2000, 0x3, 0x12, 0x3, 0x12000)		 = 0x108252000 0
20699/0xb016c:     54746       5      2 mmap(0x108254000, 0x1860, 0x1, 0x12, 0x3, 0x14000)		 = 0x108254000 0
20699/0xb016c:     54768      10      7 close(0x3)		 = 0 0
20699/0xb016c:     54871       7      2 mprotect(0x108251000, 0x1000, 0x1)		 = 0 0
20699/0xb016c:     55119      35     30 stat64("/Users/sergeyantonov/Desktop/Epam/EpamPython2019/11-programming-and-debugging/hw/hw2\0", 0x7FFEE822CC40, 0x0)		 = 0 0
20699/0xb016c:     55170      24     20 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE822CC40, 0x0)		 = 0 0
20699/0xb016c:     55198      15     12 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/argparse.py\0", 0x7FFEE822C820, 0x0)		 = 0 0
20699/0xb016c:     55266      16     13 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/argparse.py\0", 0x7FFEE822D000, 0x0)		 = 0 0
20699/0xb016c:     55680    1984    405 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/__pycache__/argparse.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     55688       7      2 fstat64(0x3, 0x7FFEE822D228, 0x0)		 = 0 0
20699/0xb016c:     55700       4      1 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     55701       3      0 fstat64(0x3, 0x7FFEE822D210, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     55814      11      8 close(0x3)		 = 0 0
20699/0xb016c:     56384       8      1 madvise(0x107D2D000, 0x13000, 0x9)		 = 0 0
20699/0xb016c:     56474      34     29 stat64("/Users/sergeyantonov/Desktop/Epam/EpamPython2019/11-programming-and-debugging/hw/hw2\0", 0x7FFEE822BBE0, 0x0)		 = 0 0
20699/0xb016c:     56531      24     21 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE822BBE0, 0x0)		 = 0 0
